# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,炮击类型,炮击等级,最大弹数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
436673,闪金火铳·S,无时限时装武器<BR>S版闪金火铳。以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,402073,0,,390818,390818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436770,祥瑞铳枪,7天时装武器<BR>红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390819,390819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436771,祥瑞铳枪,30天时装武器<BR>红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390819,390819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436772,祥瑞铳枪,365天时装武器<BR>红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390819,390819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436773,祥瑞铳枪,无时限时装武器<BR>红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,401873,0,,390819,390819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436870,祥瑞铳枪·S,7天时装武器<BR>S版祥瑞铳枪。红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390820,390820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436871,祥瑞铳枪·S,30天时装武器<BR>S版祥瑞铳枪。红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390820,390820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436872,祥瑞铳枪·S,365天时装武器<BR>S版祥瑞铳枪。红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390820,390820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436873,祥瑞铳枪·S,无时限时装武器<BR>S版祥瑞铳枪。红黑配色的铳枪武器时装，喜庆温润的红，含蓄深沉的黑，恰是东方传统节日中春联的配色，象征吉祥如意，又给人以家的暖意。,1,4,ep_masp042_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,402073,0,,390820,390820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58745,炎妃咆哮,将炎妃龙素材研磨后精心制作的铳枪，一击便可粉碎猎物。,1,7,ep_em038_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390825,390825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,194,0,8,1250000,300000,850000,1350000,2250000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,2,5,,,Y,,,,,,,,,10209,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.43,,,,,,,,,,,,,,,,,,,,1.05
183745,炎妃吐息,将炎妃龙素材研磨后精心制作的铳枪，一击便可粉碎猎物。,1,11,ep_em038_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390825,390825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,264,0,8,1750000,300000,850000,1350000,2050000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,3,5,,,Y,,,,,,,,,10209,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.14,,,,,,,,,,,,,,,,,,,,0.83
184745,炎妃新星,将炎妃龙素材研磨后精心制作的铳枪，一击便可粉碎猎物。,1,15,ep_em038_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390825,390825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,360,0,12,2250000,300000,850000,1350000,2050000,2300000,2500000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,,,,,,,10209,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.84,,,,,,,,,,,,,,,,,,,,0.89
58746,鬼神铳枪,使用激昂金狮子素材打造的铳枪，炮击之势仿若天雷，比起龙种武器也不遑多让。,1,7,ep_em042_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390830,390830,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,157,0,9,1250000,150000,350000,1050000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,2,2,,,,,,,,,,,,10210,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,1.33,,,,,,,,,,,,,,,
183746,鬼神铳枪【猿魔】,使用激昂金狮子素材打造的铳枪，炮击之势仿若天雷，比起龙种武器也不遑多让。,1,11,ep_em042_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390830,390830,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,205,0,14,1750000,150000,350000,1050000,1450000,1900000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,80,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,3,2,,,,,,,,,,,,10210,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.22,,,,,1.26,,,,,,,,,,,,,,,
184746,鬼神铳枪【大圣】,使用激昂金狮子素材打造的铳枪，炮击之势仿若天雷，比起龙种武器也不遑多让。,1,15,ep_em042_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390830,390830,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,279,0,18,2250000,150000,350000,1050000,1450000,1900000,2350000,3250000,4000000,4000000,4000000,300,0,0,0,115,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,4,2,,,,,,,,,,,,10210,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.98,,,,,1.23,,,,,,,,,,,,,,,
437570,泣血破甲,7天时装武器<BR>泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390832,390832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437571,泣血破甲,30天时装武器<BR>泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390832,390832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437572,泣血破甲,365天时装武器<BR>泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390832,390832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437573,泣血破甲,无时限时装武器<BR>泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,401873,0,,390832,390832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437670,泣血破甲·S,7天时装武器<BR>S级泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,604800,,390833,390833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437671,泣血破甲·S,30天时装武器<BR>S级泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,2592000,,390833,390833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437672,泣血破甲·S,365天时装武器<BR>S级泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,0,31536000,,390833,390833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437673,泣血破甲·S,无时限时装武器<BR>S级泣血破甲，铳枪武器时装。人，必须不择手段地活下去，活着，强大自己，才能最终战胜命运的诅咒！,1,4,ep_ma118_u,1,1,1,2,5,9,2,0,0,1,0,0,99999,1,1,402073,0,,390833,390833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58747,原子轰击天S17,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u16_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,420524,0,,390827,390827,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1180,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58748,原子轰击极S17,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u16_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,421924,0,,390827,390827,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1180,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58749,牙狼铳枪【星彩】,想要制成一把冰属性铳枪且不降低其性能是即为困难的事。,1,7,ep_em034_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390842,390842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,144,0,8,1250000,400000,600000,800000,1400000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,60,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,2,2,,,Y,,,,,,,,,10211,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.94,,,,,,,1.37,,,,,,,,,,,,,
183749,牙狼铳枪【巨星】,想要制成一把冰属性铳枪且不降低其性能是即为困难的事。,1,11,ep_em034_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390842,390842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,197,0,10,1750000,400000,600000,800000,1400000,2000000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,87,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,3,2,,,Y,,,,,,,,,10211,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.93,,,,,,,1.37,,,,,,,,,,,,,
184749,牙狼铳枪【超巨星】,想要制成一把冰属性铳枪且不降低其性能是即为困难的事。,1,15,ep_em034_13,1,1,1,2,1,9,2,0,0,1,0,0,4000000,20000,0,0,0,,390842,390842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,263,0,15,2250000,400000,600000,800000,1400000,2000000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,123,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,4,2,,,Y,,,,,,,,,10211,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.8,,,,,,,1.31,,,,,,,,,,,,,
58750,原子轰击天S18,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u17_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,420524,0,,390845,390845,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1195,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58751,原子轰击极S18,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的铳枪。特殊的内置撞针设计，爆发出强大的冲击力。在释放龙击炮时更是拥有无与伦比的破坏力。,180,4,ep_pvp002_u17_u,1,1,1,2,1,9,2,0,0,1,0,0,600000,6000,0,421924,0,,390845,390845,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1195,0,0,3000000,1340000,1870000,2020000,2300000,2500000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,1,4,5,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
58752,落雪,发出的子弹如同飘扬而下的雪花，无声无息却又势不可挡。,1,7,ep_em063_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,320000,1600,0,0,0,,390850,390850,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,156,0,0,1250000,230000,560000,990000,1320000,1700000,2250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,74,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,2,2,,,,,,,,,,,,10212,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.57,,,,,,,1.69,,,,,,,,,,,,,
183752,落雪·雾,发出的子弹如同飘扬而下的雪花，无声无息却又势不可挡。,1,11,ep_em063_u01_13,1,1,1,2,1,9,2,0,0,1,0,0,1600000,8000,0,0,0,,390850,390850,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,187,0,0,1750000,230000,560000,990000,1320000,1900000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,3,3,2,,,,,,,,,,,,10212,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.94,,,,,,,1.41,,,,,,,,,,,,,
