# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
173703,Thunder Pike【Needle】,,1,11,ep_wll_12,1,1,1,2,1,3,2,0,0,1,0,0,1600000,8000,0,0,0,,330687,330687,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,210,0,-13,1750000,180000,400000,650000,850000,1400000,2160000,2750000,4000000,4000000,4000000,300,0,0,0,45,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10196,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.3,,,,,0.7,,,,,,,,,,,,,,,
174703,Thunder Pike【Pin】,,1,15,ep_wll_12,1,1,1,2,1,3,2,0,0,1,0,0,4000000,20000,0,0,0,,330687,330687,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,304,0,-14,2250000,180000,400000,650000,850000,1400000,2160000,3250000,4000000,4000000,4000000,300,0,0,0,68,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10196,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.24,,,,,0.72,,,,,,,,,,,,,,,
57704,Life Stealer Gun,,1,6,ep_nl_12,1,1,1,2,1,3,2,0,0,1,0,0,200000,1000,0,0,0,,330686,330686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,138,0,0,1250000,230000,560000,990000,1520000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,22,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10195,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.57,,,,0.56,,,,,,,,,,,,,,,,
173704,L.S. Gun【Firefly】,,1,10,ep_nl_12,1,1,1,2,1,3,2,0,0,1,0,0,1200000,6000,0,0,0,,330686,330686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,201,0,0,1750000,230000,560000,990000,1520000,2150000,2750000,4000000,4000000,4000000,4000000,300,0,0,32,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10195,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.42,,,,0.54,,,,,,,,,,,,,,,,
174704,L.S. Gun【Dragonfly】,,1,14,ep_nl_12,1,1,1,2,1,3,2,0,0,1,0,0,3200000,16000,0,0,0,,330686,330686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,295,0,0,2250000,230000,560000,990000,1520000,2150000,3250000,4000000,4000000,4000000,4000000,300,0,0,47,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10195,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.42,,,,0.54,,,,,,,,,,,,,,,,
57706,Azure Tortoise,,1,7,ep_jhl_12,1,1,1,2,1,3,2,0,0,1,0,0,320000,1600,0,0,0,,330688,330688,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,137,0,0,1250000,330000,480000,630000,980000,1440000,2250000,4000000,4000000,4000000,4000000,300,0,0,32,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10197,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.14,,,,0.73,,,,,,,,,,,,,,,,
173706,聚火金尾,,1,11,ep_jhl_12,1,1,1,2,1,3,2,0,0,1,0,0,1600000,8000,0,0,0,,330688,330688,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,202,0,0,1750000,330000,480000,630000,980000,1440000,2060000,2750000,4000000,4000000,4000000,300,0,0,43,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10197,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.17,,,,0.68,,,,,,,,,,,,,,,,
174706,聚火金尾黯焰,,1,15,ep_jhl_12,1,1,1,2,1,3,2,0,0,1,0,0,4000000,20000,0,0,0,,330688,330688,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,291,0,0,2250000,330000,480000,630000,980000,1440000,2060000,3250000,4000000,4000000,4000000,300,0,0,65,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10197,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.1,,,,0.69,,,,,,,,,,,,,,,,
57710,爆锤长戈·红莲,,1,5,ep_bcl_12,1,1,1,2,1,3,2,0,0,1,0,0,150000,750,0,0,0,,330685,330685,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,115,1,0,1250000,360000,720000,1080000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,29,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10194,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.41,1,,,0.85,,,,,,,,,,,,,,,,
173710,爆锤长戈·红莲破,,1,9,ep_bcl_12,1,1,1,2,1,3,2,0,0,1,0,0,800000,4000,0,0,0,,330685,330685,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,184,1,0,1750000,360000,720000,1080000,1450000,2120000,2750000,4000000,4000000,4000000,4000000,300,0,0,46,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10194,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.41,1,,,0.85,,,,,,,,,,,,,,,,
174710,爆锤长戈·红莲怒,,1,13,ep_bcl_12,1,1,1,2,1,3,2,0,0,1,0,0,2500000,12500,0,0,0,,330685,330685,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,269,1,0,2250000,360000,720000,1080000,1450000,2120000,2500000,3250000,4000000,4000000,4000000,300,0,0,67,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10194,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.41,1,,,0.85,,,,,,,,,,,,,,,,
174702,摩天大厦·佰层,,1,15,ep_unem011_q,1,1,1,2,1,3,2,0,0,1,0,0,4000000,20000,0,0,0,,330714,330714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,349,0,0,2250000,400000,1000000,1450000,1800000,2450000,2650000,3250000,4000000,4000000,4000000,300,0,0,0,0,101,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10004,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.72,,,,,,1.08,,,,,,,,,,,,,,
173702,摩天楼,,1,11,ep_unem011_q,1,1,1,2,1,3,2,0,0,1,0,0,1600000,8000,0,0,0,,330714,330714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,247,0,0,1750000,400000,1000000,1450000,1800000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,66,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10004,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,,,,,,1.03,,,,,,,,,,,,,,
172702,绝对领域,,1,7,ep_unem010_q,1,1,1,2,1,3,2,0,0,1,0,0,320000,1600,0,0,0,,330715,330715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,172,0,0,1250000,400000,1000000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10004,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.93,,,,,,1.29,,,,,,,,,,,,,,
171702,锈长枪,,1,4,ep_unem008_q,1,1,1,2,1,3,2,0,0,1,0,0,10000,50,0,0,0,,330716,330716,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,173,0,0,750000,400000,1000000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10004,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,6,,,,,,,,,,,,,,,,,,,,
57702,锈蚀长枪,,1,1,ep_unem008_q,1,1,1,2,1,3,2,0,0,1,0,0,2000,10,0,0,0,,330716,330716,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,67,0,0,750000,600000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10004,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,5.33,,,,,,,,,,,,,,,,,,,,
173153,R. Tail【Cream】,,1,9,ep_xhl_12,1,1,1,2,1,3,2,0,0,1,0,0,800000,4000,0,0,0,,330025,330025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,172,0,0,1750000,600000,750000,900000,1450000,1850000,2750000,4000000,4000000,4000000,4000000,300,0,0,51,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10146,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.2,,,,0.94,,,,,,,,,,,,,,,,
174153,R. Tail【Cerate】,,1,13,ep_xhl_12,1,1,1,2,1,3,2,0,0,1,0,0,2500000,12500,0,0,0,,330025,330025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,241,0,0,2250000,600000,750000,900000,1450000,1850000,2550000,3250000,4000000,4000000,4000000,300,0,0,71,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10146,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.06,,,,0.9,,,,,,,,,,,,,,,,
174124,肃杀六棱·七里绝,,1,12,ep_bln_12,1,1,1,2,1,3,2,0,0,1,0,0,2000000,10000,0,0,0,,330207,330207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,260,0,-7,2250000,500000,750000,900000,1550000,2150000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,58,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10125,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.65,,,,,,,0.81,,,,,,,,,,,,,
173004,B. Javelin【Thigh】,,1,8,ep_unem003_q,1,1,1,2,1,3,2,0,0,1,0,0,550000,2750,0,0,0,,330710,330710,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,217,0,0,1750000,200000,650000,1500000,1950000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10003,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.44,,,,,,,,,,,,,,,,,,,,
174004,B. Javelin【Ridge】,,1,12,ep_unem003_q,1,1,1,2,1,3,2,0,0,1,0,0,2000000,10000,0,0,0,,330710,330710,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,314,0,0,2250000,200000,650000,1500000,1950000,3250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10003,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.4,,,,,,,,,,,,,,,,,,,,
173006,神银长枪,,1,8,ep_unem005_q,1,1,1,2,1,3,2,0,0,1,0,0,550000,2750,0,0,0,,330712,330712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,195,0,0,1750000,300000,600000,1050000,1650000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
174006,圣金长枪,,1,12,ep_unem004_q,1,1,1,2,1,3,2,0,0,1,0,0,2000000,10000,0,0,0,,330713,330713,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,314,0,0,2250000,300000,600000,1050000,1650000,2500000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.4,,,,,,,,,,,,,,,,,,,,
57708,浸骨长枪,,1,2,ep_unem007_q,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330708,330708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,56,0,0,750000,150000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
172708,浸骨长枪·潮,,1,4,ep_unem007_q,1,1,1,2,1,3,2,0,0,1,0,0,10000,50,0,0,0,,330708,330708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,91,0,0,1250000,150000,600000,1050000,1300000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
173708,浸骨长枪·湿,,1,8,ep_unem007_q,1,1,1,2,1,3,2,0,0,1,0,0,550000,2750,0,0,0,,330708,330708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,155,0,0,1750000,150000,600000,1050000,1300000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,34,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
174708,浸骨长枪·盈,,1,12,ep_unem007_q,1,1,1,2,1,3,2,0,0,1,0,0,2000000,10000,0,0,0,,330708,330708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,227,0,0,2250000,150000,600000,1050000,1300000,2050000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,50,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
57711,冰骨长戈,,1,2,ep_unem009_q,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330707,330707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,67,0,0,750000,150000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
172711,冰骨长戈【透】,,1,4,ep_unem009_q,1,1,1,2,1,3,2,0,0,1,0,0,10000,50,0,0,0,,330707,330707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,109,0,0,1250000,150000,600000,1050000,1300000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,17,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
173711,冰骨长戈【贯】,,1,8,ep_unem009_q,1,1,1,2,1,3,2,0,0,1,0,0,550000,2750,0,0,0,,330707,330707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,185,0,0,1750000,150000,600000,1050000,1300000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
174711,冰骨长戈【碎】,,1,12,ep_unem009_q,1,1,1,2,1,3,2,0,0,1,0,0,2000000,10000,0,0,0,,330707,330707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,271,0,0,2250000,150000,600000,1050000,1300000,2050000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
