# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
11857,Growth Package【Lv160】,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×200000、三阶龙晶石×20、防具直升卷轴(160)×5、武器直升卷轴(160)×2、首饰玉×5、随机艾露猫技能×1</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11857,,1,,,,,,,,,,,,,,,,,,,,,,,,
11858,Growth Package【Lv170】,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×200000、三阶龙晶石×20、防具直升卷轴(170)×5、武器直升卷轴(170)×2、首饰玉×5、随机艾露猫技能×1</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11858,,1,,,,,,,,,,,,,,,,,,,,,,,,
11859,Growth Package【Lv180】,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×200000、三阶龙晶石×20、防具直升卷轴(175)×5、武器直升卷轴(175)×2、首饰玉×5、随机艾露猫技能×1</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11859,,1,,,,,,,,,,,,,,,,,,,,,,,,
11860,实体T恤兑换券,"""<FONT COLOR=\""\#68A16A\"" >使用后可获得银币1000，次日可在活动页面兑换实体T恤</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：活动</FONT><BR>""",1,3,prop_book_10,1,0,1,1,0,2,0,0,999,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,,0,0,0,添加绑定金币,1000,0,0,显示物品使用提示,3302,0,0,0,0,0,0,0,0,0,0,0,11860,,,,,,,,,,,,,,,,,,,,,,,,,,
11861,直升礼包,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得180级直升小火箭*1；HR提升券·伍*40</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11861,,1,,,,,,,,,,,,,,,,,,,,,,,,
11862,狩魂烈魂礼包,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得狩魂石·三阶*3；烈魂石·三阶*3</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11862,,1,,,,,,,,,,,,,,,,,,,,,,,,
11863,传说护石包礼包,"""<FONT COLOR=\""\#68A16A\"" >使用：可获得传说护石包（绑定）*500</FONT><BR>""",1,5,bag_01,1,0,1,1,9,2,0,999,99,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11863,,1,,,,,,,,,,,,,,,,,,,,,,,,
11864,Online Package【One】（新）,"""<FONT COLOR=\""\#68A16A\"" >Use：Obtain Potion G×3、Cooked Meat ×2、Food Voucher×1、Second Degree Frenzy Crystal *5</FONT><BR>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,
11865,Online Package【Two】（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 铁镐×2、捕虫网×2、猫饭券×1、二阶奇烈结晶*5</FONT><BR>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,
11866,Online Package【Three】（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 表扬券×2、生命粉尘×1、回家玉×1、猫饭券×1、二阶奇烈结晶*5</FONT><BR>""",1,4,bag_06,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,
11867,Online Package【Four】（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 捕获用麻醉玉×2、麻痹陷阱×1、猫饭券×1、二阶奇烈结晶*5</FONT><BR>""",1,4,bag_06,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,
11868,Online Package【Five】（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：千里眼药×2、落穴陷阱×1、猫饭券×1、二阶奇烈结晶*5</FONT><BR>""",1,4,bag_05,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,
11869,会员每日赠礼·壹（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：随机获得如下物品1组：黄金铁皮人套装及散件、狩魂点×5、烈魂点×2、世界传声筒×2、金色小石子×2、银叶子、秘药×3、三阶奇烈结晶*5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">会员专享礼包，每日可免费领取1次</FONT>""",1,1,mart_pay_goods_red,1,0,1,1,9,2,3,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11869,,,,,,,,,,,,,,,,,,,,,,,,,,
11870,会员每日赠礼·贰（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：随机获得如下物品3组：狩魂点×5、古龙精华×1、喵喵币×10、秘药×3、素材增幅券×3、三阶奇烈结晶*5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">会员专享礼包，VIP3级以上会员每日可免费领取1次</FONT>""",1,1,mart_pay_goods_purple,1,0,1,1,9,2,3,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11870,,,,,,,,,,,,,,,,,,,,,,,,,,
11871,会员每日赠礼·叁（新）,"""<FONT COLOR=\""\#68A16A\"" >使用：随机获得如下物品4组：烈魂点×2、世界传声筒×1、遗迹石板×1、素材增幅券×3、喵喵币×10、秘药×3、三阶奇烈结晶*5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">会员专享礼包，VIP5级以上会员每日可免费领取1次</FONT>""",1,1,mart_pay_goods_yellow,1,0,1,1,9,2,3,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11871,,,,,,,,,,,,,,,,,,,,,,,,,,
11872,教官匹配协助奖励·新,"""<FONT COLOR=\""\#68A16A\"" >使用：必然获得2张素材增幅券、2个喵喵币、3个艾露素材溶剂以及2个三阶奇烈结晶，还可获得随机道具奖励，有概率获得狩魂点、烈魂点、猎币、猫车票、猫饭券、喵喵币等等。</FONT><BR><FONT COLOR=\""\#6285C6\"" >登记为教官，随机匹配，协助他人打通关卡</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">满满的礼盒，里面一定能开出什么好东西。</FONT>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11872,,1,,,,,,,,,,,,,,,,,,,,,,,,
11873,庆典贺礼·新,"""<FONT COLOR=\""\#68A16A\"" >右键使用：必然获得1个三阶奇烈结晶，还有较高概率额外获得稀有头饰（7天时限）</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：猎团庆典活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">每周二、四、六的猎团庆典活动4个庆典任务都完成，可触发隐藏关卡，通关后可获得。</FONT>""",1,3,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,20,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873,,,,,,,,,,,,,,,,,,,,,,,,,,
11874,随机狩猎嘉奖包·新,"""<FONT COLOR=\""\#68A16A\"" >使用：必然获得狩猎印章x120、项链晶石×1、二阶奇烈结晶*10、艾露素材溶剂*3</FONT><BR><FONT COLOR=\""\#6285C6\"" >登记随机狩猎，通关可获得</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">完成随机狩猎场的嘉奖。</FONT>""",1,5,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11874,,1,,,,,,,,,,,,,,,,,,,,,,,,
11875,假期福袋·新,"""<FONT COLOR=\""\#68A16A\"" >使用：打开可获得素材增幅券x1,怪物素材包x1,1888~8888银币,概率获得三阶奇烈结晶x1、狩魂点x2、烈魂点x1。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：活动</FONT><BR>""",1,4,Mart_Coop_CommonPack02_s,1,0,1,1,9,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,,,,,,,,,,,,,,,,,,,,,,,,,,
11876,Giaorugu Box,"""<FONT COLOR=\""\#68A16A\"" >After use, get Giaorugu materials.</FONT><BR><FONT COLOR=\""\#6285C6\"" >活动</FONT><BR>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11876,,1,,,,,,,,,,,,,,,,,,,,,,,,
11877,Stygian Zinogre Box,"""<FONT COLOR=\""\#68A16A\"" >After use, get Stygian Zinogre materials.</FONT><BR><FONT COLOR=\""\#6285C6\"" >活动</FONT><BR>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11877,,1,,,,,,,,,,,,,,,,,,,,,,,,
11878,Espinas Box,"""<FONT COLOR=\""\#68A16A\"" >After use, get Espinas materials.</FONT><BR><FONT COLOR=\""\#6285C6\"" >活动</FONT><BR>""",1,4,bag_07,1,0,1,1,9,2,0,0,999,0,0,50,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11878,,1,,,,,,,,,,,,,,,,,,,,,,,,
11879,Monopoly Reward·One,"""<FONT COLOR=\""\#68A16A\"" >Use：Get 梅杰波尔坦硬币×2、Silver zennys×2000、艾露素材溶剂×10、赏金招募券×1、Supply Voucher×1、狩魂点×10</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源:梅城大冒险完成第2圈</FONT><BR>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11879,,,,,,,,,,,,,,,,,,,,,,,,,,
11880,Monopoly Reward·Two,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 传说护石包×1、银币×3000、喵喵币×10、怪物素材包×1、收纳之书×2、狩魂点×15、河狸门牙×1、混沌之尘×1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源:梅城大冒险完成第4圈</FONT><BR>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,,,,,,,,,,,,,,,,,,,,,,,,,,
11881,Monopoly Reward·Three,"""<FONT COLOR=\""\#68A16A\"" >Use：Get Meow Skill Coupon×1、Silver zennys×5000、Meow Meow Coins×10、Monster Material box×1、首饰玉×1、外观兑换券×2、烈魂点×10</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源:梅城大冒险完成第6圈</FONT><BR>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881,,,,,,,,,,,,,,,,,,,,,,,,,,
11882,Monopoly Reward·Four,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 喵喵技能券×1、银币×6000、喵喵币×10、优质魂晶×1、首饰玉×2、狩魂点×20</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源:梅城大冒险完成第8圈</FONT><BR>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11882,,,,,,,,,,,,,,,,,,,,,,,,,,
11883,Monopoly Reward·Five,"""<FONT COLOR=\""\#68A16A\"" >使用：获得 增殖玉×1、银币×8000、怪物素材包×2、优质魂晶×1、喵喵币×10、烈魂点×20</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源:梅城大冒险完成第10圈</FONT><BR>""",1,5,bag_07,1,0,1,1,9,2,0,0,999,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,,,,,,,,,,,,,,,,,,,,,,,,,,
11884,梅城冒险骰子（18期）,"""<FONT COLOR=\""\#68A16A\"" >An exclusive item for the monopoly event. Join and start rolling the dice to win prizes.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Monopoly</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">A small six sided dice. Use it while the event last.</FONT>""",1,4,item_icon_dice,1,0,1,1,0,2,0,0,999,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11884,,,,,,,,,,,,,,,,,,,,,,,,,,
11885,天地争锋·猎团奖(壹),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×3000、烈魂点×15、Monster Material box x3、Accomodation Book×10</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11885,,1,,,,,,,,,,,,,,,,,,,,,,,,
11886,天地争锋·猎团奖(贰),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×5000、烈魂点×20、Monster Material box x4、Accomodation Book×11</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11886,,1,,,,,,,,,,,,,,,,,,,,,,,,
11887,天地争锋·猎团奖(叁),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×7000、烈魂点×25、Monster Material box x5、Accomodation Book×12</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11887,,1,,,,,,,,,,,,,,,,,,,,,,,,
11888,天地争锋·猎团奖(肆),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×10000、烈魂点×30、Monster Material box x6、Accomodation Book×13</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11888,,1,,,,,,,,,,,,,,,,,,,,,,,,
11889,天地争锋·猎团奖(伍),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×13000、烈魂点×35、Monster Material box x7、Accomodation Book×15</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11889,,1,,,,,,,,,,,,,,,,,,,,,,,,
11890,天地争锋·猎团奖(陆),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×16000、烈魂点×40、Monster Material box x8、Accomodation Book×18</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11890,,1,,,,,,,,,,,,,,,,,,,,,,,,
11891,天地争锋·猎团奖(柒),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×20000、烈魂点×45、Monster Material box x9、Accomodation Book×21</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,4,gifts_resident_system_bule,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11891,,1,,,,,,,,,,,,,,,,,,,,,,,,
11892,天地争锋·猎团奖(捌),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×20000、烈魂点×50、Monster Material box x10、Accomodation Book×25</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,4,gifts_resident_system_bule,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11892,,1,,,,,,,,,,,,,,,,,,,,,,,,
11893,天地争锋·猎团奖(玖),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×20000、烈魂点×55、Monster Material box x15、Accomodation Book×30</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,4,gifts_resident_system_bule,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11893,,1,,,,,,,,,,,,,,,,,,,,,,,,
11894,天地争锋·个人奖(壹),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×3000、天地争锋祭典币×10、艾露素材溶剂×5、Monster Material box×3、Hunter Set Tokenx3</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11894,,1,,,,,,,,,,,,,,,,,,,,,,,,
11895,天地争锋·个人奖(贰),"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×5000、天地争锋祭典币×15、三阶奇烈结晶×3、狩魂点×10、梅杰波尔坦黄玉x3</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11895,,1,,,,,,,,,,,,,,,,,,,,,,,,
11896,天地争锋·个人奖(叁),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×8000、天地争锋祭典币×20、艾露素材溶剂×8、Monster Material box×5、Hunter Set Tokenx3</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,2,gifts_resident_system_green,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11896,,1,,,,,,,,,,,,,,,,,,,,,,,,
11897,天地争锋·个人奖(肆),"""<FONT COLOR=\""\#68A16A\"" >Use：Silver zennys×12000、SvE Ticket×25、Relic Slate×5、狩魂石×2、Hunter Set Tokenx3</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11897,,1,,,,,,,,,,,,,,,,,,,,,,,,
11898,天地争锋·个人奖(伍),"""<FONT COLOR=\""\#68A16A\"" >Use：Get Silver zennys×16000、天地争锋祭典币×30、艾露素材溶剂×13、Monster Material box×7、Hunter Set Tokenx3</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898,,1,,,,,,,,,,,,,,,,,,,,,,,,
11899,天地争锋·个人奖(陆),"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×20000、天地争锋祭典币×35、一阶龙晶石×10、山菜券×1、首饰玉×5</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋对抗季</FONT><BR>""",1,3,gifts_resident_system_red,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11899,,1,,,,,,,,,,,,,,,,,,,,,,,,
11900,天地争锋·个人奖(柒),"""<FONT COLOR=\""\#68A16A\"" >使用：可获得银币×25000、天地争锋祭典币×50、艾露素材溶剂×21、山菜券×1、首饰玉×5、河狸门牙×1、混沌之尘×1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋对抗季</FONT><BR>""",1,4,gifts_resident_system_bule,1,0,1,1,9,2,0,10,999,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,6332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,,1,,,,,,,,,,,,,,,,,,,,,,,,
