# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,物品过期Tag,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
66950,Firethorn Pants·R,使用棘茶龙素材制作的腿部防具，无论何人都不可侵犯毒火之主。,1,15,ep_em036_u01_04,1,0,1,2,2,5,2,0,0,1,0,0,400000,800,0,0,0,512929,522929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,4,0,2,-1,,,,,,,,,,,97,2,3,5,57,4,12,4,21,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60220,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66951,Phantom Helm·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_01,1,0,1,2,2,1,2,0,0,1,0,0,160000,320,0,0,0,111936,121936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,82,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,133,2,29,2,109,1,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66952,Phantom Brace·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_03,1,0,1,2,2,2,2,0,0,1,0,0,160000,320,0,0,0,211936,221936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,82,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,133,2,29,2,109,1,49,3,48,-2,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66953,Phantom Mail·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_02,1,0,1,2,2,3,2,0,0,1,0,0,160000,320,0,0,0,311936,321936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,82,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,5,5,,,,,,,,,,,170,2,133,2,29,2,109,1,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66954,Phantom Faulds·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_05,1,0,1,2,2,4,2,0,0,1,0,0,160000,320,0,0,0,411936,421936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,82,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,4,4,,,,,,,,,,,27,2,133,2,29,2,49,3,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66955,Phantom Greaves·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_04,1,0,1,2,2,5,2,0,0,1,0,0,160000,320,0,0,0,511936,521936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,82,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,27,2,133,2,29,2,49,3,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66956,Phantom Cap·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_01,1,0,1,2,2,1,2,0,0,1,0,0,160000,320,0,0,0,112936,122936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,49.2,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,37,2,29,2,112,1,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66957,Phantom Guards·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_03,1,0,1,2,2,2,2,0,0,1,0,0,160000,320,0,0,0,212936,222936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,49.2,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,37,2,29,2,112,1,49,3,48,-2,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66958,Phantom Vest·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_02,1,0,1,2,2,3,2,0,0,1,0,0,160000,320,0,0,0,312936,322936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,49.2,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,5,5,,,,,,,,,,,170,2,37,2,29,2,112,1,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66959,Phantom Coat·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_05,1,0,1,2,2,4,2,0,0,1,0,0,160000,320,0,0,0,412936,422936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,49.2,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,4,4,,,,,,,,,,,131,2,37,2,29,2,49,3,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66960,Phantom Pants·S,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,11,ep_em080_04,1,0,1,2,2,5,2,0,0,1,0,0,160000,320,0,0,0,512936,522936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,49.2,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,131,2,37,2,29,2,49,3,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66961,Phantom Helm·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_01,1,0,1,2,2,1,2,0,0,1,0,0,400000,800,0,0,0,111936,121936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,120,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,133,3,29,2,109,2,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66962,Phantom Brace·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_03,1,0,1,2,2,2,2,0,0,1,0,0,400000,800,0,0,0,211936,221936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,120,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,133,3,29,2,109,2,49,4,48,-2,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66963,Phantom Mail·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_02,1,0,1,2,2,3,2,0,0,1,0,0,400000,800,0,0,0,311936,321936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,120,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,5,5,,,,,,,,,,,170,2,133,3,29,2,109,2,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66964,Phantom Faulds·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_05,1,0,1,2,2,4,2,0,0,1,0,0,400000,800,0,0,0,411936,421936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,120,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,4,4,,,,,,,,,,,27,2,133,3,29,2,49,4,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66965,Phantom Greaves·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_04,1,0,1,2,2,5,2,0,0,1,0,0,400000,800,0,0,0,511936,521936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,3,3,,120,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,27,2,133,3,29,2,49,4,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
66966,Phantom Cap·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_01,1,0,1,2,2,1,2,0,0,1,0,0,400000,800,0,0,0,112936,122936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,37,3,29,2,112,2,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66967,Phantom Guards·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_03,1,0,1,2,2,2,2,0,0,1,0,0,400000,800,0,0,0,212936,222936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,170,2,37,3,29,2,112,2,49,4,48,-2,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66968,Phantom Vest·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_02,1,0,1,2,2,3,2,0,0,1,0,0,400000,800,0,0,0,312936,322936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,5,5,,,,,,,,,,,170,2,37,3,29,2,112,2,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66969,Phantom Coat·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_05,1,0,1,2,2,4,2,0,0,1,0,0,400000,800,0,0,0,412936,422936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-3,4,4,,,,,,,,,,,131,2,37,3,29,2,49,4,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66970,Phantom Pants·R,"Armor made from Meraginasu materials, it's design is a stark reminder of this ancient dragon.",1,15,ep_em080_04,1,0,1,2,2,5,2,0,0,1,0,0,400000,800,0,0,0,512936,522936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,3,3,,72,,,,,,,,,,,,,,,,,,,,,,,,-1,-2,-2,4,4,,,,,,,,,,,131,2,37,3,29,2,49,4,48,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60221,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
66971,Dawn 【Helm】·X,,1,19,ep_em015_u02_01,1,0,1,2,2,1,2,0,0,1,0,0,850000,1500,0,0,0,111938,121938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,50,4,1,5,119,3,69,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66972,Dawn 【Brace】·X,,1,19,ep_em015_u02_03,1,0,1,2,2,2,2,0,0,1,0,0,850000,1500,0,0,0,211938,221938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,50,4,51,3,119,3,69,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66973,Dawn 【Mail】·X,,1,19,ep_em015_u02_02,1,0,1,2,2,3,2,0,0,1,0,0,850000,1500,0,0,0,311938,321938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,3,0,-5,3,1,,,,,,,,,,,516,4,50,4,1,5,51,3,69,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66974,Dawn 【Faulds】·X,,1,19,ep_em015_u02_05,1,0,1,2,2,4,2,0,0,1,0,0,850000,1500,0,0,0,411938,421938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,50,4,51,3,109,2,69,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66975,Dawn 【Greaves】·X,,1,19,ep_em015_u02_04,1,0,1,2,2,5,2,0,0,1,0,0,850000,1500,0,0,0,511938,521938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,50,4,1,5,109,2,69,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66976,Dusk【Cap】·X,,1,19,ep_em015_u02_01,1,0,1,2,2,1,2,0,0,1,0,0,850000,1500,0,0,0,112938,122938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,3,0,-3,3,1,,,,,,,,,,,516,4,169,4,1,5,130,3,131,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66977,Dusk【Guards】·X,,1,19,ep_em015_u02_03,1,0,1,2,2,2,2,0,0,1,0,0,850000,1500,0,0,0,212938,222938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,2,0,-3,2,1,,,,,,,,,,,516,4,169,4,182,3,130,3,131,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66978,Dusk【Vest】·X,,1,19,ep_em015_u02_02,1,0,1,2,2,3,2,0,0,1,0,0,850000,1500,0,0,0,312938,322938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,169,4,1,5,182,3,131,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66979,Dusk【Coat】·X,,1,19,ep_em015_u02_05,1,0,1,2,2,4,2,0,0,1,0,0,850000,1500,0,0,0,412938,422938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,3,0,-4,3,1,,,,,,,,,,,516,4,169,4,182,3,112,2,131,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66980,Dusk【Pants】·X,,1,19,ep_em015_u02_04,1,0,1,2,2,5,2,0,0,1,0,0,850000,1500,0,0,0,512938,522938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,2,0,-3,2,1,,,,,,,,,,,516,4,169,4,1,5,112,2,131,-2,,,,,,,,,,Y,,,1,1,1,,,,60222,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66981,Akura Helm·X,使用尾晶蝎素材锻造的近战头铠，由于使用了辐射素材装备的防御能力更上一层。,1,19,ep_em026_u02_01,1,0,1,2,2,1,2,0,0,1,0,0,850000,1500,0,0,0,111937,121937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,27,4,23,5,170,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66982,Akura Brace·X,使用尾晶蝎素材锻造的近战腕甲，上面的水晶因为过于坚硬锐利没有进行过多加工。,1,19,ep_em026_u02_03,1,0,1,2,2,2,2,0,0,1,0,0,850000,1500,0,0,0,211937,221937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,27,4,97,3,170,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66983,Akura Mail·X,使用尾晶蝎素材锻造的近战铠甲，华丽的造型体现了工匠对技术的无限追求欲望。,1,19,ep_em026_u02_02,1,0,1,2,2,3,2,0,0,1,0,0,850000,1500,0,0,0,311937,321937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,27,4,23,5,97,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66984,Akura Faulds·X,使用尾晶蝎素材锻造的近战腰部护甲，采用了最新的造型设计，美观又实用。,1,19,ep_em026_u02_05,1,0,1,2,2,4,2,0,0,1,0,0,850000,1500,0,0,0,411937,421937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,27,4,97,3,50,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66985,Akura Greaves·X,使用尾晶蝎素材锻造的近战腿部护甲，坚固的构造让人感觉踢腿的威力增强了数倍。,1,19,ep_em026_u02_04,1,0,1,2,2,5,2,0,0,1,0,0,850000,1500,0,0,0,511937,521937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,158,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,27,4,23,5,50,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
66986,Akura Cap·X,尾晶蝎素材打造的战帽，可以有效地缓解头部受到的冲击。,1,19,ep_em026_u02_01,1,0,1,2,2,1,2,0,0,1,0,0,850000,1500,0,0,0,112937,122937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,130,4,23,5,170,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66987,Akura Guards·X,尾晶蝎素材打造的护手，炫丽的水晶反射出的光芒巧妙地遮挡了子弹的飞行轨迹。,1,19,ep_em026_u02_03,1,0,1,2,2,2,2,0,0,1,0,0,850000,1500,0,0,0,212937,222937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,-1,2,2,-1,1,,,,,,,,,,,517,4,130,4,97,3,170,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
66988,Akura Vest·X,尾晶蝎素材打造的胴甲，大量的结晶提供了无与伦比的防御能力。,1,19,ep_em026_u02_02,1,0,1,2,2,3,2,0,0,1,0,0,850000,1500,0,0,0,312937,322937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,94.8,,,,,,,,,,,,,,,,,,,,,,,,-2,3,3,-2,1,,,,,,,,,,,517,4,130,4,23,5,97,3,1,-2,,,,,,,,,,Y,,,1,1,1,,,,60223,150,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
