# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,超耐槽最大值,超耐值转化系数,额外增加值,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
440840,巨龙追风者,7天时装武器<BR>由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340897,340897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440841,巨龙追风者,30天时装武器<BR>由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340897,340897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440842,巨龙追风者,365天时装武器<BR>由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340897,340897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440843,巨龙追风者,无时限时装武器<BR>由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,401243,0,,340897,340897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440940,巨龙追风者·S,7天时装武器<BR>S级巨龙追风者，由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340898,340898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440941,巨龙追风者·S,30天时装武器<BR>S级巨龙追风者，由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340898,340898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440942,巨龙追风者·S,365天时装武器<BR>S级巨龙追风者，由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340898,340898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440943,巨龙追风者·S,无时限时装武器<BR>S级巨龙追风者，由天上落下的陨石中提炼而得，充分将机械的力量与素材的强韧相结合，追求强大的力量制造而出的武器，破坏一切阻挡在前方的强敌。,1,4,ep_masp005_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,402643,0,,340898,340898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53761,斩·黄雷,这把片手大量使用了花哨的倾雷鸟羽毛，有专用的刷子来进行保养。,1,3,ep_em071_07,1,1,1,2,1,4,2,0,0,1,0,0,8000,40,0,0,0,,340900,340900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,62,0,0,750000,150000,730000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10218,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.08,,,,,1.72,,,,,,,,,,,,,,,
132761,改斩·黄雷,这把片手大量使用了花哨的倾雷鸟羽毛，有专用的刷子来进行保养。,1,5,ep_em071_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340900,340900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,117,0,0,1250000,150000,730000,1380000,2250000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,77,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10218,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.47,,,,,2.29,,,,,,,,,,,,,,,
133761,连斩·黄雷,这把片手大量使用了花哨的倾雷鸟羽毛，有专用的刷子来进行保养。,1,8,ep_em071_07,1,1,1,2,1,4,2,0,0,1,0,0,550000,2750,0,0,0,,340900,340900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,167,0,0,1750000,150000,730000,1380000,2000000,2750000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,89,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10218,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.42,,,,,1.83,,,,,,,,,,,,,,,
134761,三连斩·黄雷,这把片手大量使用了花哨的倾雷鸟羽毛，有专用的刷子来进行保养。,1,12,ep_em071_07,1,1,1,2,1,4,2,0,0,1,0,0,2000000,10000,0,0,0,,340900,340900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,241,0,0,2250000,150000,730000,1380000,2000000,2500000,2630000,3250000,4000000,4000000,4000000,300,0,0,0,141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10218,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.39,,,,,1.97,,,,,,,,,,,,,,,
53762,方圆定规天S22,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u21_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,420524,0,,340896,340896,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1255,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
53763,方圆定规极S22,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u21_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,421924,0,,340896,340896,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1255,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
441440,寒黎片手,"7天时装武器<BR>片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441441,寒黎片手,"30天时装武器<BR>片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441442,寒黎片手,"365天时装武器<BR>片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441443,寒黎片手,"无时限时装武器<BR>片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,401243,0,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441540,寒黎片手·S,"7天时装武器<BR>S级寒黎片手，片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441541,寒黎片手·S,"30天时装武器<BR>S级寒黎片手，片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441542,寒黎片手·S,"365天时装武器<BR>S级寒黎片手，片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441543,寒黎片手·S,"无时限时装武器<BR>S级寒黎片手，片手武器时装，身以削铁如泥的玄铁浇铸而成，如镜般的刀身冷气森森,刃口中间凝结着一点寒光仿佛不停的流动,更增加了锋利的凉意。",1,4,ep_ma127_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,402643,0,,340925,340925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53764,方圆定规天S23,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u22_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,420524,0,,340926,340926,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1270,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
53765,方圆定规极S23,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u22_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,421924,0,,340926,340926,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1270,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
53766,方圆定规天S24,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u23_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,420524,0,,340933,340933,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,1285,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
53767,方圆定规极S24,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的片手。巨型卡尺一般的片手剑，仿佛能够藉此来界定狩猎的规则。,180,4,ep_pvp002_u23_p,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,421924,0,,340933,340933,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,1285,0,0,3000000,1020000,1790000,2150000,2230000,2400000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
53768,棘刺短剑,片手上聚集了棘茶龙的力量，美丽，脆弱又疯狂。,1,7,ep_em036_u01_07,1,1,1,2,1,4,2,0,0,1,0,0,320000,1600,0,0,0,,340930,340930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,135,0,-12,1250000,320000,580000,950000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,81,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10220,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.09,,,,1.85,,,,,,,,,,,,,,,,
133768,棘刺痛苦,片手上聚集了棘茶龙的力量，美丽，脆弱又疯狂。,1,11,ep_em036_u01_07,1,1,1,2,1,4,2,0,0,1,0,0,1600000,8000,0,0,0,,340930,340930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,198,0,-15,1750000,320000,580000,950000,1550000,2120000,2750000,4000000,4000000,4000000,4000000,300,0,0,119,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10220,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.11,,,,1.87,,,,,,,,,,,,,,,,
134768,棘刺蔓延,片手上聚集了棘茶龙的力量，美丽，脆弱又疯狂。,1,15,ep_em036_u01_07,1,1,1,2,1,4,2,0,0,1,0,0,4000000,20000,0,0,0,,340930,340930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,294,0,-18,2250000,320000,580000,950000,1550000,2120000,2390000,3250000,4000000,4000000,4000000,300,0,0,176,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10220,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.14,,,,1.88,,,,,,,,,,,,,,,,
441840,星闪片手,7天时装武器<BR>在2018年跨年之际推出盛装系列。过新年，穿新衣，金光闪闪的盛装伴随您迎接美好2019年的到来！,1,4,ep_em003_u01_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340934,340934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441841,星闪片手,30天时装武器<BR>在2018年跨年之际推出盛装系列。过新年，穿新衣，金光闪闪的盛装伴随您迎接美好2019年的到来！,1,4,ep_em003_u01_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340934,340934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441842,星闪片手,365天时装武器<BR>在2018年跨年之际推出盛装系列。过新年，穿新衣，金光闪闪的盛装伴随您迎接美好2019年的到来！,1,4,ep_em003_u01_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340934,340934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441843,星闪片手,无时限时装武器<BR>在2018年跨年之际推出盛装系列。过新年，穿新衣，金光闪闪的盛装伴随您迎接美好2019年的到来！,1,4,ep_em003_u01_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,401243,0,,340934,340934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
