# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,LV1蓄力,LV2蓄力,LV3蓄力,LV4蓄力,积攒满次数,满槽速度,弓满槽值,箭筒,携带数量,弦韧度,曲射类型1,曲射类型2,曲射类型3,曲射类型4,携带瓶1种类,携带瓶1数量,携带瓶2种类,携带瓶2数量,携带瓶3种类,携带瓶3数量,携带瓶4种类,携带瓶4数量,携带瓶5种类,携带瓶5数量,特殊箭种类1,特殊箭数量1,特殊箭种类2,特殊箭数量2,特殊箭种类3,特殊箭数量3,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
436100,冰凇鹿枝,7天时装武器<BR>弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400814,400814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436101,冰凇鹿枝,30天时装武器<BR>弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400814,400814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436102,冰凇鹿枝,365天时装武器<BR>弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400814,400814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436103,冰凇鹿枝,无时限时装武器<BR>弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400814,400814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436200,冰凇鹿枝·S,7天时装武器<BR>S级冰凇鹿枝，弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400815,400815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436201,冰凇鹿枝·S,30天时装武器<BR>S级冰凇鹿枝，弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400815,400815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436202,冰凇鹿枝·S,365天时装武器<BR>S级冰凇鹿枝，弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400815,400815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436203,冰凇鹿枝·S,无时限时装武器<BR>S级冰凇鹿枝，弓武器时装。水汽在遇到极端低温时自然凝结成冰结晶，以此为材料打造而成，凌厉中透着袭人寒气。,1,4,ep_ma116_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,403703,0,,400815,400815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59739,钢轮灭射天S16,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的弓。特殊的钢制齿轮增强弓的张力，射出的箭矢能将一切猎物尽数灭杀。,180,4,ep_pvp002_u15_g,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,420524,0,,400816,400816,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,4,8,4,特快,40,1,-1,100,,,地型3级,天型3级,强击瓶,16,接击瓶,10,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
59740,钢轮灭射极S16,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的弓。特殊的钢制齿轮增强弓的张力，射出的箭矢能将一切猎物尽数灭杀。,180,4,ep_pvp002_u15_g,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,421924,0,,400816,400816,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,4,8,4,特快,40,1,-1,100,,,地型3级,天型3级,强击瓶,16,接击瓶,10,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1526,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
59741,冥雷弓,发射出的箭会画出如同流星一般的弧线，与优雅的冥雷龙极其相称的长弓。,1,7,ep_em044_u01_10,1,1,1,2,1,10,2,0,0,1,0,0,320000,1600,0,0,0,,400806,400806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,125,0,7,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,67,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,5,11,3,6,特快,40,1,-1,100,,,天型1级,天型1级,强击瓶,14,,,,,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.86,,,,,,1.52,,,,,,,,,,,,,,
193741,冥雷弓【真鹤】,发射出的箭会画出如同流星一般的弧线，与优雅的冥雷龙极其相称的长弓。,1,11,ep_em044_u01_10,1,1,1,2,1,10,2,0,0,1,0,0,1600000,8000,0,0,0,,400806,400806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,208,0,10,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,96,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,11,3,6,特快,40,1,-1,100,,,天型2级,天型2级,强击瓶,14,接击瓶,8,麻瓶,8,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.26,,,,,,1.51,,,,,,,,,,,,,,
194741,冥雷弓【千鹤】,发射出的箭会画出如同流星一般的弧线，与优雅的冥雷龙极其相称的长弓。,1,15,ep_em044_u01_10,1,1,1,2,1,10,2,0,0,1,0,0,4000000,20000,0,0,0,,400806,400806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,2,10,257,0,15,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,136,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,12,4,6,特快,40,1,-1,100,,,天型3级,天型3级,强击瓶,16,接击瓶,14,麻瓶,14,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10205,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.74,,,,,,1.15,,,,,,,,,,,,,,
59742,冰狐箭弓,坚韧柔软的冰狐龙皮，作为制作弓的素材也是相当奢侈。,1,6,ep_em058_10,1,1,1,2,1,10,2,0,0,1,0,0,200000,1000,0,0,0,,400809,400809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,118,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,70,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2,11,8,6,快,40,1,-1,100,,,天型2级,地型2级,强击瓶,7,接击瓶,7,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.7,,,,,,,1.6,,,,,,,,,,,,,
193742,冰狐放射弓,坚韧柔软的冰狐龙皮，作为制作弓的素材也是相当奢侈。,1,10,ep_em058_10,1,1,1,2,1,10,2,0,0,1,0,0,1200000,6000,0,0,0,,400809,400809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,159,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,94,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2,12,8,6,快,40,1,-1,100,,,天型2级,地型3级,强击瓶,15,接击瓶,7,眠瓶,4,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.71,,,,,,,1.6,,,,,,,,,,,,,
194742,冰狐曲弧弓,坚韧柔软的冰狐龙皮，作为制作弓的素材也是相当奢侈。,1,14,ep_em058_10,1,1,1,2,1,10,2,0,0,1,0,0,3200000,16000,0,0,0,,400809,400809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,234,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,138,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2,12,8,6,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,15,接击瓶,7,眠瓶,8,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10208,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.71,,,,,,,1.6,,,,,,,,,,,,,
59743,勇气与希望之凄弓,只有通过王者挑战的人才能获得的凄弓，使用者会被视为英雄。,1,7,ep_em040_10,1,1,1,2,1,10,2,0,0,1,0,0,320000,1600,0,0,0,,400808,400808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,169,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,11,7,8,6,快,40,1,-1,100,,,天型2级,地型2级,强击瓶,8,接击瓶,8,爆破瓶,8,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.86,,,,,,,,,,,,,,,,,,,,
193743,勇猛与光明之凄烈弓,只有通过王者挑战的人才能获得的凄弓，使用者会被视为英雄。,1,11,ep_em040_10,1,1,1,2,1,10,2,0,0,1,0,0,1600000,8000,0,0,0,,400808,400808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,247,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,11,8,8,6,快,40,1,-1,100,,,天型2级,地型3级,强击瓶,10,接击瓶,10,爆破瓶,10,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.87,,,,,,,,,,,,,,,,,,,,
194743,刚勇与宿望之凄绝弓,只有通过王者挑战的人才能获得的凄弓，使用者会被视为英雄。,1,15,ep_em040_10,1,1,1,2,1,10,2,0,0,1,0,0,4000000,20000,0,0,0,,400808,400808,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,363,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,11,8,8,6,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,14,接击瓶,14,爆破瓶,14,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10207,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.87,,,,,,,,,,,,,,,,,,,,
59744,迪欧斯之弓,深蓝色中透着浅绿的强弓，箭头涂抹的黏菌会贯穿猎物，在猎物体内爆炸。,1,7,ep_em089_10,1,1,1,2,1,10,2,0,0,1,0,0,320000,1600,0,0,0,,400807,400807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,164,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,11,4,6,快,40,1,-1,100,,,地型2级,地型2级,强击瓶,7,接击瓶,4,爆破瓶,7,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.74,,,,,,,,,,,,,,,,,,,,
193744,爆碎箭之弓,深蓝色中透着浅绿的强弓，箭头涂抹的黏菌会贯穿猎物，在猎物体内爆炸。,1,11,ep_em089_10,1,1,1,2,1,10,2,0,0,1,0,0,1600000,8000,0,0,0,,400807,400807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,1,10,240,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,12,4,6,快,40,1,-1,100,,,地型2级,地型3级,强击瓶,10,接击瓶,6,爆破瓶,10,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,,,,,,,,,,,,,,,,,,,,
194744,爆灭箭之弓,深蓝色中透着浅绿的强弓，箭头涂抹的黏菌会贯穿猎物，在猎物体内爆炸。,1,15,ep_em089_10,1,1,1,2,1,10,2,0,0,1,0,0,4000000,20000,0,0,0,,400807,400807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,2,10,341,0,0,0,0,0,0,0,0,0,0,4000000,4000000,4000000,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,7,12,4,6,快,40,1,-1,100,,,地型3级,地型3级,强击瓶,16,接击瓶,7,爆破瓶,16,,,,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10206,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.64,,,,,,,,,,,,,,,,,,,,
436500,闪金翼弓,7天时装武器<BR>弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400817,400817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436501,闪金翼弓,30天时装武器<BR>弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400817,400817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436502,闪金翼弓,365天时装武器<BR>弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400817,400817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436503,闪金翼弓,无时限时装武器<BR>弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400817,400817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436600,闪金翼弓·S,7天时装武器<BR>S版闪金翼弓。弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400818,400818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436601,闪金翼弓·S,30天时装武器<BR>S版闪金翼弓。弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400818,400818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436602,闪金翼弓·S,365天时装武器<BR>S版闪金翼弓。弓武器时装，以黄金为装饰材料锻造而成，通体闪耀着华贵的气质，是身份象征，也有着新年财运亨通的寓意。,1,4,ep_masp041_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400818,400818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,特快,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
